SMILES,Activity_Flag
ClC=1C=CC(NP(OC2=CC=C(F)C=C2)(=O)C)=CC1,0
O=C1[C@@]2(C([C@H]3C([C@@]4(C(=CC3)CC(=O)CC4)C=O)CC2)CC1)C,0
C1(=NC2=CC=CC=C2N1C/C=C/CN3C(=NC=4C3=CC=CC4)C=5C=CC(=CC5)OCCCN(CC)CC)C6=CC=C(C=C6)OCCCN(CC)CC,1
C1CN([C@H]2CC[C@@H](CC2)NS(C3=CC=C(C=C3)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C,1
O=C1N(C(C2=C(N(N=C2C)C3=CC=CC=C3)N1)C4=CC(N(=O)=O)=CC=C4)C5=CC=CC=C5,0
S(=O)(=O)(N1CCN(CC1)C)C=2C=C(C(=O)NC=3SC4=C(CCCC4)C3C(=O)N)C=CC2,0
FC1=C(NC(=O)NCC=2C=CC=NC2)C=CC=C1NC(=O)NCC=3C=CC=NC3,0
ClC=1C=C(C(OCC(=O)NC2C=S(O)(O)=CC2)=O)C=CC1,0
[C@H]12N(CC[C@H]1CC=3C(O)=CC=CC3C2)CCC,1
S(=O)(=O)(NC1CCC(CC1)CCN2CCC(CC2)CC3=CC(=CC=C3)C(F)(F)F)C4=CC=C(N5N=CC=C5)C=C4,1
N1(CCC(C)C)C=2C(N=C1CC)=CC=CC2,0
S(=O)(=O)(N1CCN(CC1)C(=O)C2=C(OC)C(OC)=CC=C2)CC3=CC=CC=C3,0
FC(F)(F)C1=CC=C(C2CCN(CC2)CC=3N(C=4C(N3)=CC=CC4)C)C=C1,1
C=1(Cl)C(O)=CC2=C(CCN(C)[C@@H]3[C@@H]2C4=C(CC3)C=CC(=C4)CN5CCCCC5)C1,1
FC1=CC=C(N2C=C(C3CCN(CC3)C)C4=C2C=CC(=C4)C5=NN(N=N5)C)C=C1,1
S=C1NC(C(C(=N1)C)C(=O)C=2C=CC=CC2)C3=CC(OC)=C(OC(F)F)C=C3,0
BrC1=C(N(N=C1C)C)C(=O)N/N=C/C2=CC(OC3=CC=CC=C3)=CC=C2,0
N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C=4C=CC(=CC4)F)CCOC(C5=CC=C(C=C5)F)C6=CC=C(C=C6)F,1
C=1(C(=C2C=CC=CC2=C(C1)Br)OC)C(=O)NCCN3CCN(CC3)C=4C=C(C)C=CC4,1
C1=2C=CC=CN1N=C(C2)C(=O)NCCCCN(CCC)[C@H]3CC=C(CC3)C#C,1
O1C(CCC1)CNC(=O)C2=CC(OC)=CC(OC)=C2,0
ClC1=CC=2N=C(SCC(=O)NC=3C=CC(N4CCOCC4)=CC3)OC2C=C1,0
S1C=2N(N=C1C)C(=N)/C(=C\C3=CC=C(OCCOC4=CC=C(OC)C=C4)C=C3)/C(=O)N2,0
C1(C2=C(CCC=3C1=CC=CC3)C=CC=C2)=CCCN(C)C,1
O1C(CN(CC1C)C(=O)C=2C=CC(OC3=CC=CC=C3)=CC2)C,0
C1(=C(C2=CC=CC=C2N1)CCN3[C@@H](C)CCCC3)C4=CC=CC=C4,1
N1(C(CC(CC1=O)(C)C)=O)CCCCN2CCN(C=3C(C4=CC=CC=C4)=CC=CN3)CC2,1
[C@@H]12C3=C(C(=CC=C3CCN1C)CC4=CC=C(C=C4)O)C5=C(C2)C=CC(O)=C5O,1
OC1=C(C(NC(=O)CCC)C2=CC=C(C(C)C)C=C2)C=CC3=C1N=CC=C3,0
O=C1N(CC(NC(=O)/C=C\C2=CC=3OCOC3C=C2)C1)C4=CC(OC)=C(OC)C=C4,0
FC=1C=2C(N3CCN(CC3)CCCOC4=CC=5C(=CNC5O)C=C4F)=CC=CC2C=CC1,1
ClC=1C=C(N2N=C(C=3C=CC(OC(F)(F)F)=CC3)C=C2N)C=CC1Cl,0
ClC=1C(N2CCN(CC2)CCCC3=CC=CC=C3)=CC=CC1,1
C(#CC1=CC=CC=C1)CN(C2CCN(CC2)CC=3C=CC=CC3)C,1
C1=2OCC(CC1=CC=CC2C3=CSC=C3)N(CCC)CCC,1
S=C(N1CCC(CC1)C)C2=CC=3OCOC3C=C2,0
FC=1C=CC(C(=O)CCCN2CCN(CC2)C3=NC=CC=C3)=CC1,1
S=C(NNC(=O)C=1C(=NN(C1)C)C)NC=2C=CC=CC2,0
BrC1(Br)C(C1)(C)C(=O)N/N=C(/C=2C=C(NC(=O)C3CCC3)C=CC2)\C,0
S(=O)(=O)(NC1CC1)C2=CC=C(S(=O)(=O)NCC3=CC(OC)=CC=C3)C=C2,0
O(C(=O)N1CCN(CC1)C(=O)C=2C=C(C=3N=NN([C@@H](CCC(OC(C)(C)C)=O)C(OC(C)(C)C)=O)C3)C=C(C2)C=4N=NN(C4)[C@@H](CO)C(OC)=O)C(C)(C)C,0
C=1C=CC=2C[C@H](CCC2C1O)N(CCC)CCC,1
C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(Br)=CC=C1OC)OC,1
O(C=1C=C2C=3C(N(CC2)C)CC=4C(C3C1)=C(O)C(O)=CC4)C,1
S1(N(C=2C=CC=C3C2C1=CC=C3)CCCN4CCN(C5=NOC=6C5=CC=CC6)CC4)(=O)=O,1
FC=1C=CC(C2=NN(C=C2CNCCN3N=C(C=C3C)C)C4=CC=C(C=C4)C)=CC1,0
C1(C(NCCCCN2CCN(C=3C(=CC=C(C3)C)C)CC2)=O)=C(C=CC(=C1)C)C,1
C1C2=C(C3(CCN(C3)CCCSC4=NN=C(C5=C(N=C(S5)C)C)N4C)C1)C=C(C=C2)Cl,1
BrC=1C=C(C(=O)NC2CN(CCN(C2)C)CC)C(OC)=NC1N(C)C,1
FC(F)(F)C1=CC=C(N2CCN(CC2)C(=O)C=3C=C(OC3C)C(C)(C)C)N=C1,0
O(C1=CC=C(/C=C\C=2NC(=O)NC(=O)C2N(=O)=O)C=C1)CC(=O)NC=3C=C(C=CC3)C,0
ClC1=CC=C(CC=2C=C(O)N(C2O)C3=CC=C(C=C3)C)C=C1,0
S1N=C2C=C(NC(=O)NCC=3OC=CC3)C=CC2=N1,0
S1C(N(C(=O)C2=CC(N3C(O)=CC=C3O)=CC=C2)CCOC)=NC(C4=CC=C(N(=O)=O)C=C4)=C1,0
C=12C(C3=CC=CC=C3C1C=CC=C2)C(=O)NCCCN4CCN(CC4)C5=CC=CC=C5,1
C=12C(N3CCN(CC3)C4CCCCC4)CCCC1C(OC)=CC=C2,1
O1N=C(C2=C(N3CCC(CC3)C)N=CN=C12)C(OCC)=O,0
C12=C(SC(=C1)C=3C=CC=CC3)CN[C@@H]4[C@@H]2C=5C(=CC(=C(C5)O)O)CC4,1
S(=O)(=O)(NC1CCN(CC1)CCOC=2C(C3=CC=CC=C3)=CC=CC2)C4=CC(F)=C(F)C=C4,1
BrC1=CC=C(C=2OC(=CC2)/C=N/NC(=O)CN3CCOCC3)C=C1,0
N1(C=2C(=CC=C(C2)F)C(=C1)C3CCN(CC3)CCN4C(NCC4)=O)C=5C=CC(=CC5)F,1
S1C(=NC=2C1=CC=CC2)/C(=C/C=3C(=O)N4C(=NC3OC5=CC=C(F)C=C5)C(=CC=C4)C)/C#N,0
C1(=CC=CC(=C1)O)N2CCN(CC2)CC3=CC=CC=C3,1
O1C(CN(CC1C)CC(=O)N2CC3=C(NC4=C3C=C(C=C4)C)CC2)C,0
O=C(NC1CCCCC1)N2CCN(CC2)C3=CC=CC=C3,0
C12C3=C(C(O)=CC=C3)CCC1N(CCC)CC2,1
N1(C(C2(CCCC2)SC1C)=O)CCCCN3CCN(C=4C5=C(C=C(C=C5)F)SC4)CC3,1
S(=O)(=O)(N1CCN(CC1)C2=C(C=CC(=C2)C)C)C3=C(N=C4SC=CN4C3=O)C,0
C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)C(OCC(F)(F)F)=C1,1
ClC1=CC(NC(OC(CNC(OC)=O)C)=O)=CC=C1,0
C1CCC2(CN(CC2)CCCSC3=NN=C(N3C)C4=C(N=CO4)C)C5=C1C=CC(OC)=C5,1
ClC1=NC(OC=2C=CC(=CC2)C(OCC)=O)=CC(=N1)C,0
C1CN([C@@H]2CC[C@@H](CC2)NS(C3=C(C=CC(=C3)Cl)OC)(=O)=O)CCN1C=4C=CC=CC4OCC5CC5,1
C12C3C4C1C5C4C3C25CN[C@@H]6C7C8C9C6C%10C(C8C7C%10)C9,1
C=1(C=2C(=CC=C(C2)F)NC1)[C@H]3CC[C@@H](CC3)CCN4CCN(CC4)C5=NC=CC=C5,1
C1(=CNC2=C1C=CC=N2)CN3CCC(CC3)CCC4=CC=CC=C4,1
C1=CC2=C3C(=C1)[C@H]4[C@@H](N3CCN2C)CCN(C4)CCCC=5NN=C6C5C=CC(=C6)F,1
O(C(=O)C=1C2=NC=CC=C2C=CC1)C3=CC=CC=C3,0
ClC=1C(NC(=O)COC(=O)C2=NN(C(=O)C3=C2C=CC=C3)C)=C(Cl)C=CC1C,0
S(O)(=O)(N=C1CC[C@@H](CC1)CCN2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F)C,1
C=1(C(N2CCN(CC2)CC[C@H]3CC[C@H](NC(C=4SC=CC4)=O)CC3)=CC=CC1Cl)Cl,1
ClC=1C(C2=NC=3C(C(=C2)C(=O)NCCC4=NC=CC=C4)=CC=CC3)=CC=CC1,0
C12=C(C(OCCNCCCCC3=C4C(C=CC=C4)=C(C=C3)OC)=CC(=C1)F)OCCC2=O,1
S(=O)(=O)(N1CCC(CC1)C)C2=CC=3C(=NC(NCC4=CC=C(N(C)C)C=C4)=CC3)C=C2,0
C12=C(NC=3C1=CC(=CC3)F)CC4N(C2CC4)CCCC5=NOC=6C5=CC=C(F)C6,1
S1N=C(C(N)=C1C(=O)N(C(C=2C3=C(NC2)C=CC=C3)C(=O)NCCOC)C4=CC(OC)=CC=C4)C(=O)N,0
O=C(NN=C1CCCC1)C=2C=3C(N=C(C2)C=4C=CC(=CC4)C)=CC=CC3,0
N1(C=2C=CC=CC2)CCC(CC1)CNCC3OC=4C=CC=CC4OC3,1
C1(C2(CCC3=C1C=CC=C3)CCN(CC2)CCCC(C=4C=CC(=CC4)F)=O)=O,1
ClC=1N=CC(C(=O)NC=2C=CC(=CC2)C)=CC1,0
C1=C(C=C2N=C(N3CCN(CC3)C)C=4C(=CC=CC4)N(NC(C5=CC=CC=C5)=O)C2=C1)Cl,1
BrC1=CC=C(C=2N=NN(CCCCN3CCN(CC3)C=4C(OC)=CC=CC4)C2)C=C1,1
C1=2C(N3CC(C)(C)N(CC3)C)CC(C1=CC=C(C2)Cl)C=4C=CC=CC4,1
C1=CC=C2C(=C1)CCN(C2)CCC=3C=CC(=CC3)NC(OC(C)(C)C)=O,1
C=1C(NS(C2=CC=C(C=C2)C(C)(C)CC)(=O)=O)=CC=C(C1)[C@]34CNC[C@H]3C4,1
BrC=1C(NC(=O)CNC(=O)COC2=CC=C(C(=O)C=3C=CC=CC3)C=C2)=CC=CC1,0
N1(C2=CC=C(C=C2)OC)CCN(CC1)CCC3C4=C(C=CC=C4)CCO3,1
S(N(CC=1N(C(CN2CCN(CC2)C3=C(OC)C=CC=C3)=CC1)C)C(C)C)(=O)(=O)C,1
C1(=C2C(N(C)CCO2)=CC(=C1)Cl)C(NC[C@H]3N(CCC3)CCCC)=O,1
S(=O)(=O)(NC1=NC=NC(OC)=C1)C=2C=CC(NC(=O)/C=C/C3=CC(N(=O)=O)=CC=C3)=CC2,0
S(=O)(=O)(N(CCCC(=O)N1CCOCC1)C)C2=CC=C(C=C2)C,0
C1C2=C(CCC1N(CCC)CCN3CCN(CC3)C(C=4C=CC(=CC4)C5=CC=CC=C5)=O)N=C(S2)N,1
ClC=1C=C(S(=O)(=O)C=2C=3C(N(CCN(C)C)C2)=NC=CC3)C=CC1,1
S1C2=C(CC(OC2)(CC)C)C3=C1N=NN(C3=O)CC(=O)NC=4C=CC=CC4,0
S(C=1C=C(C(NC[C@@H]2N(CCC2)CCCCCCCCC)=O)C(=CC1)OC)(=O)(=O)N,1
ClC1=C(/C=N/NC=2N(N)C(=NN2)CC)C=CC=C1,0
ClC1=CC=C(OC=2C=CC(NC(=S)NCC=3OC=CC3)=CC2)C=C1,0
FC1=CC=C(C=C1)[C@@H]2C[C@@H](N3CCN(CCN4CCNC4=O)CC3)C5=CC(F)=CC=C25,1
C(NCCCCCN1CCN(CC1)C2=C(OC)C=CC=C2)(C=3C=CC=C(C3)C#C)=O,1
N1=C2SC=CN2C(C(CCN3CCC(CC3)=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)=C1C)=O,1
O=C1N(C2=C(C(=O)N1C3=CC(OC)=C(OC)C(OC)=C3)C=CC=C2)C=C4N=C5N(C(=O)C4)C=CC=C5,0
S(=O)(=O)(N1CCCCC1)C2=CC(=C(C=C2)C)C(=O)NCCN3CCOCC3,0
OC=1C=CC(=CC1)[C@H]2C[C@@H]2CN3CCN(CC3)C4=CC=C(Cl)C=C4Cl,1
OC=1C=2C(N=C3C1C=CC=C3)=CC=C(C2)C,0
S(C=1N(CC2=CC=C(F)C=C2)C(=CN1)CO)CC(=O)NC3=C(OC)C=CC=C3,0
FC(F)(F)C=1C=CC(C(OCCCC=2OC(=O)C3=C(C2)C=CC=C3)=O)=CC1,0
S(CCC(=O)NC1=C(N(N=C1C)CC)C)C=2N=C(C=C(N2)C(F)(F)F)C=3OC=CC3,0
S1C(NC(=O)CCC(=O)N(C(C2=CC=C(F)C=C2)C(=O)NCCOC)CC3=CC=CC=C3)=NC=C1,0
O1C(=C(NC(=O)COC2=C(C=CC=C2C)C)C=3C1=CC=CC3)C(=O)C4=CC=CC=C4,0
ClC=1C(CS(=O)(=O)C=2NN=CN2)=CC=CC1,0
S(CC(=O)N1CCC=2C(C1)=CC=CC2)C=3N(C(=O)C=4C(=C(SC4N3)C)C)CC,0
C1=2OC(CNCC=3SC=CC3)CCC1=CC=C(C2)O,1
N(C(=O)NC1=CC=CC=N1)C2=CC=C(C=C2)CCN3CCN(CC3)C=4C=CC=CC4,1
N1(CCC(CC1)C=2C=CC=CC2)CCCCC=3C=CC=CC3,1
S(C(F)(F)F)(OC=1C=C2C(=CC1)CC[C@H](C2)NCCC)(=O)=O,1
O1C(C(=O)N2CCN(CC2)CC3=CC=4OCOC4C=C3)=C(C=5C1=CC=CC5)COC,0
C1(N(C(=NCCCN2CCN(CC2)C3=C(C=CC(=C3)C)OC)CC(N1C)=O)C)=O,1
ClC=1C=C(N2N=C(C3=C(N(C=4C3=CC=CC4)C)C2=O)C(=O)N5CCCCC5)C=CC1OC,0
S(C=1N2C(=NC(O)=C2)C=3C(N1)=CC(OC)=C(OC)C3)CC4=CC=CC=C4,0
O1CCN(CC1)C2=NC=3C(N4N=NN=C42)=CC=CC3,0
N1(C(C)C)C=2C(C(=C1)/C=C/C3=CC=[N+](C=C3)C)=CC=CC2,0
C=1(C=CC2=C(C1)C(C(CC2)CCN3CCN(CC3)C4=C(C=CC=C4)OC)=O)N,1
FC1=CC=C(CNC(=O)CCC2=C(N(N=C2C)C3=NN=C(N4CCCC4)C=C3)C)C=C1,0
O=C1C(CC2=C1C=CC=C2)C(=O)C=3C=CC=NC3,0
C=1C2=C(C=CC1OCCCCN3CCC(CC3)C=4C=5C(ON4)=CC(=CC5)F)C(=CC(O2)=O)C6=CC=C(C=C6)F,1
S(=O)(=O)(C1(F)CCN(CC1)CCC2=C(F)C=C(F)C=C2)C3=CC=C(C=C3)C#N,1
S(=O)(=O)(N(C1=CC=C(OC)C=C1)C)C=2C=C(C(=O)N3CCN(CC3)C=4N=CC=CN4)C=CC2,0
ClC=1C=C(C(=O)NC(CC)C)C=CC1N(=O)=O,0
C1=2C([C@H](CNCC3=CC=CC=C3)OC(C1)C4CCCCC4)=CC=C(C2O)O,1
S(CC1=C(C=C(C=C1C)C)C)C2=NC=NC=3N=CNC23,0
C=1(C(NCC2N(CCC2)CC)=O)C(=CC(=C(C1)Br)OC)OC,1
O=C1N(C(=NC2=CC(N3CCN(CC3)C)=C(NC(=O)CC4=CC=CC=C4)C=C21)C)CC5=CC=CC=C5,0
ClC1=CC(NS(=O)(=O)C2=CC=C(OCC)C=C2)=C(O)C=C1,0
S(CC(=O)NCC1OCCC1)C2=NC=NC=3N(N=NC32)C4=CC=C(OC)C=C4,0
S(C=1N(CCCCCC)C2=C(N(C(=O)NC2=O)C)N1)CC(C)C,0
S(CC(=O)N1CC(CCC1)C(=O)C=2C(F)=CC=C(F)C2)C3=NC=CC=C3,0
C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCC4=CC=5C(C(=O)NC5C=C4)(C)C,1
O1C(CCC1)CNC=2OC(=NC2C#N)C3=C4C(=CC=C3)C=CC=C4,0
O=C(NC1CCCCC1)CC(=O)N/N=C/C=2C=CC(OC)=CC2,0
C1(C(NC2CCN(CC2)CC3=CC=CC=C3)=O)=C(C(Cl)=CC(=C1OC)Cl)OC,1
S(=O)(=O)(N(CC(O)CN(CCC)CCC)C1=C(OC)C=CC(N(=O)=O)=C1)C2=CC=CC=C2,0
C1[C@H](NS(C=2C=C3C(=CC2)OCC(N3)=O)(=O)=O)CC[C@H](C1)CCN4CCC(CC4)OC=5C=C(C(F)(F)F)C=CC5,1
C=1(C=2C(=CC=C(C2)OC)NC1)C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4,1
C12(C(=O)OCCCN3CCN(C4=C(OC)C=CC=C4)CC3)C[C@H]5C[C@@H](C1)C[C@@H](C2)C5,1
S(CC(=O)NC1=C(CC)C=CC=C1)C2=C(SC=C2)N(=O)=O,0
[C@@H]12N([C@@H](CC1)C[C@](O)(C3=CC=C(C=C3)Cl)C2)CC4=COC=5C4=CC=CC5,1
ClC=1C(CNC(=O)C=2N(N=C(C2)C)C3=CC=CC=C3)=CC=CC1,0
ClC=1C=C(CN2C=C(C(NC=3C(N)=CC=CC3)=NC2=O)C#N)C=CC1F,0
C=1(C2(C=3C=4C(=CC=C(C4)Cl)N(C3)C5=CC=C(C=C5)F)CCN(CC2)CCN6C(NCC6)=O)C=7C(=CC=C(C7)Cl)N(C1)C=8C=CC(=CC8)F,1
C12=C3C(NC=C3)=CC=C1CC[C@@H](O2)CNCC4=CC=CC=C4,1
O1C(CN2[C@H]3CC[C@@H]2CC(NC(=O)C4=C(OC)C=CC=C4)C3)=CC=C1,1
S1C(=NN2C1=NC(=O)/C(/C2=N)=C\C3=CC(OC)=C(OC)C=C3)CC(=O)N4CCCC4,0
O1[C@@H](CN2CCN(CC2)C=3N=C4C(=CC3)C=C(C=C4)C#N)COC5=C1C6=C(N=C(C=C6)C)C=C5,1
S(C=1N(C(=NN1)CC=2N(C=CC2)C)C3=CC=C(F)C=C3)CC(=O)NC4=C(OC)C=CC=C4,0
S(=O)(=O)(NC(CC)(C)C)C1=C(C=CC(=C1)C=2ON=C(C2)C)C,0
S1C2=C(CC(OC2)(C)C)C3=C1N=C(SCCC(C)C)N(C3=O)C4=CC=C(C=C4)C,0
S(=O)(=O)(C1=CC=C(C=C1)C)/C=C/C2=CC=CC=C2,0
C1(=CC=CC=2N=C(OC21)O)OC3CCN(CC3)CC4CCC=5NC6=C(C5C4)C=C(C=C6)F,1
S1C(C(=O)NC2=C(C=C(C=C2)C)C)=C(N=C1C)C,0
O=C(NC1=CC=C(NC2=NC=C(N(=O)=O)C=C2)C=C1)C,0
C1=CC(=C(C=C1)OC)N2CCN(CCC2)CCCCNC(C=3C=CC(=CC3)C=4C=CSC4)=O,1
ClC=1C=C(OCCN2CCCC2)C=CC1,0
C(NCCCCCCN1CCC(CC1)(C=2C=CC(=CC2)Cl)O)(=O)OC(C)(C)C,1
N1(CCN(CC1)CCCN(C2CC=3C=C(O)C=CC3CC2)CCCCNC(=O)C=4C=CC=CC4)C=5C=CC=CC5,1
N=1C(=CSC1O)C=2C=CC(=CC2)CCN3CCN(CC3)C4=C5C(C=CC=C5)=CC=C4,1
N1=C(N=C2C(=C1NC3=CC(=CC=C3)F)CCNCC2)CC4=CC=CC=C4,1
O(C(CNC=1C=CC(N(=O)=O)=CC1)C)C2=NON=C2C,0
BrC=1C=CC(NS(=O)(=O)C=2C=C(C(=O)N3CCN(CC3)C(OCC)=O)C=CC2)=CC1,0
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCNC(=O)C=3C=CN=CC3,1
C(C1=CC=C(C=C1)F)(CC2CCN(CC2)CC=3C=CC=CC3)=O,1
O(CC(=O)NCC=1C(OC)=CC=CC1)C=2C(OC)=CC=CC2,0
ClC1=CC=C(CNC(=O)C=2C3=C(OC2C)N=CN(C3=O)C)C=C1,0
C=1(N(C2=CC=CC=C2N1)CC=3C=CC(=CC3)Cl)SCC=4C=CC(=CC4)C(O)C,1
S(=O)(=O)(N1CCN(CC1)C(=O)C2=C3C(=NC(=C2)C=4SC=CC4)C=CC=C3)C=5C=C(F)C=CC5,0
C12=C(N(CCN3CCN(CC3)C4=C(OC)C=CC=C4)C(=NC1=CC(=N2)C5=CC=C(C=C5)Cl)O)O,1
ClC=1C(=O)N(N=CC1Cl)CC(=O)C=2C=CC(CC)=CC2,0
ClC=1C=C(N2C(O)=C3N(N=NC3=C2O)CC(=O)NC=4C(=CC=CC4C)C)C=CC1,0
O(CC(O)CN1C(=NC=C1)C)C=2C=C(C=CC2)C,0
O=C(NCCN1CCCC1)C2=CC(OC)=C(OC)C(OC)=C2,0
O=C(NNC(=O)C1=C(C=CC=C1)C)C=2N(C=CC2)C,0
S(=O)(=O)(NCCCN1CCC(CC1)C2=NOC=3C2=CC=C(F)C3)C=4N5C(=NC4)C=CC=C5,1
S(CCC(=O)NC1=CC(=C(C=C1)C)C)CCC(=O)NC2=CC(=C(C=C2)C)C,0
N1(CCN(CC1)C=2C=CC=CC2OC)CCC3=CN(N=N3)CCCOC4=CC=CC5=C4C6=CC=CC=7CCN([C@H](C76)C5)CCC,1
N1(CCN(CC1)C[C@H]2CC[C@@H](CC2)NC(OC(C)(C)C)=O)C3=C(C(=CC=C3)Cl)Cl,1
[C@H]12N(CCC1CC3=C(O)C=CC=C3C2)CCC,1
O(CCCN1CCN(CC1)C=2N=CC=CC2)C=3C=CC(C=4NC=5C(N4)=CC=CC5)=CC3,1
O=C(NN=CC=1C=C(N(=O)=O)C=CC1O)CN2N=C3C(=N2)C=CC=C3,0
N1(C(N2CCCCC2C1=O)=O)CCN3CCN(CC3)C=4C(OC)=CC=CC4,1
C12=C(C3=CC=CC=C3N1)CCN(C2)CCC4=NC5=CC=CC=C5C=C4,1
S(=O)(=O)(N(CC(=O)N1CCC(CC1)C)CC=2C(F)=CC=CC2)C3=CC=C(C=C3)C,0
N1(CCN(CC1)C2=CC=CC=C2)CC=3NC(=NC3)C=4C=CC=CC4,1
S(O)(=O)(=O)C1=CC=C(N2CCCC2=O)C=C1,0
N1(CCN(CC1)C2=CC=CC=C2OC)CCCCCN3CCC=4C=CC=CC4C3=O,1
ClC=1C=C2C(N3CCN(CC3)C)=NC4=C(N(NC(=O)C=5C(=CC=C(F)C5)C(F)(F)F)C2=CC1)C=CC(Cl)=C4,1
S=1(O)(O)=CC(N(CC(C)C)C(=O)COC(=O)C2=CC=3N=C(N(C3C=C2)C4=CC=CC=C4)C)CC1,0
N1(CC2CC2)CCC(COC3=CC=C(C(C)(C)C)C=C3)CC1,1
C1=2C(N3CC(C)(C)N(CC3)C)CC(C1=CC=C(C2)Cl)C=4C=CC(=CC4)Cl,1
N1(CCN(CC1)CCOC=2C(CC=3C=CC=CC3)=CC=CC2)C4=CC=CC=C4,1
C1=2C(NCCCN(CC)CCCCCOC1=CC(=C(C2)Cl)N)=O,1
C1(CCN(CC1)CCCC(C=2C=CC(=CC2)F)=O)(C=3C=CC(=CC3)Cl)O,1
C1=2C=3C4=C5C=CC3C(=NC1=CC=CC2C[C@H]4N(CC5)C)O,1
O=C(NC1CCCCC1)N(CCCN(C)C)CC2=CC=3OCOC3C=C2,0
C1(C(NC(C2=CC=C(C=C2)Br)C)=O)=CC=3N(C(C=4C(=CC=CC4)S(C3C=C1)=O)=O)CC,1
C1C=2C=NOC2CCC1N(CCN3CCN(CC3)C4=CC=CC=C4)CCC,1
S(C=1N(CC=2C=CC(=CC2)C(=O)NCC=3C(OCC)=CC=CC3)C4=NC=CC=C4N1)CC5=CC=CC=C5,0
N1(CCN(CC1)C2=CC=CC=C2)CC3=C(N(N=C3)C4=CC=CC=C4)C,1
S1/C(/N(N=CC=2C(O)=C(O)C(O)=CC2)C(C=3SC=CC3)=C1)=N\CCOC,0
ClC1=C(N2CCN(CC2)CCCCOC3=CC=4OC(=O)C5C(=CCC5)C4C=C3)C=CC=C1Cl,1
OC1=CC(C2C3N(CCC3)CCC2)=CC=C1,1
C1(C(Cl)(Cl)C1)(CN2CCC(COC3=CC=C(C=C3)F)CC2)C,1
C1(N2CCN(CC2)CC[C@H]3CC[C@H](NC=4N=CC=CN4)CC3)=NC=CC=N1,1
O1C(CCC1)CNC(=O)C(N(C=2C=CC(=CC2)C(=O)C)C(=O)CN3N=NC=4C3=CC=CC4)C5=CC(OCC)=C(O)C=C5,0
S(=O)(=O)(N(CC(=O)NCC1=CC=NC=C1)C)C2=C(C=C(C=C2C)C)C,0
ClC=1C(NC(=O)CSC2=NC=3CCCC3C(O)=N2)=CC(=CC1)C(F)(F)F,0
N1(C2=C(Cl)C=CC=C2)CCN(CC1)CNC(C3=CC=C(C=C3)Cl)=O,1
N1C=2C(=CC=CC2OCCNCC3=CC=CC=C3)N=C1C,1
S(=O)(=O)(NCCN1CCC(CC1)C2=NOC=3C2=CC=C(F)C3)C4=CC=5C(C=C4)=CC=CC5,1
C1(N(C=2C=CC=CC2S1)CCN3CCN(CC3)CC4=CC=C(C=C4)Cl)=O,1
ClC1=CC=C(N2CCN(CC2)CCCCN3S(=O)(=O)C4=C(C3=O)C=CC=C4)C=C1,1
C1(=NC(CNCC[C@H]2CN(CC3=CC=CC=C3)CC2)=CO1)C=4C(=CC=C(C4)Br)OC,1
O(C1=C(NC(=O)NC2=NC=CN=C2)C=CC(N(=O)=O)=C1)C,0
ClC1=C(C=C(S(=O)(=O)N2CCC(CC2)C(OCC(=O)N(CC3=CC=CC=C3)C)=O)C=C1)C(F)(F)F,0
S(=O)(=O)(NC(CCSC)C(=O)NCC1=CC=C(C=C1)C)C2=CC=3OC(=O)N(C3C=C2)C,0
C=12C(N3CCN(CC3)CC=4NC(C=5C=CC=CC5)=CC4)=CC=CC1OCCCO2,1
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CCCCC3)C2)C=4SC=CC4,1
C1N(C)CCCC2=C(CC=3C=C(C(=CC3C1)OC)OC)C=CC=C2,1
OC=1N(C(O)=C2C1C3CC2C=C3)CC(=O)NC4=CC(=CC=C4)C(=O)C,0
N1(C(C2=C3C=CC(=C3C(C)C)C2=C1O)O)CCCCN4CCN(C=5N=C(Cl)C=NC5)CC4,1
O1C(C2=CN(C3CCN(CC3)CC4=CC=CC=C4)C=C2)=CN=C1,1
C1(=NC2=C(C=CC(=C2)Cl)N(NC(=O)CCCCCCCCC(NN3C=4C(C(=NC5=C3C=CC(=C5)Cl)N6CCN(CC6)C)=CC=CC4)=O)C=7C=CC=CC17)N8CCN(CC8)C,1
N1(CCN(CC1)CC2=CC(C3=CC=C(C=C3)F)=CN=C2)C4=CC=CC=C4,1
S(C=1C=2C(N(CC(=O)N(CC)CC)C1)=CC=CC2)CC(=O)NC3=CC(=CC=C3)C,0
O=C(NC=1C=CC=CC1)C=2C(=C(C=3N(C=4C(N3)=CC=CC4)C2)C#N)C,0
FCCOCCOC=1C=C2C(NC(C(=O)NC/C=C/CN3CCN(CC3)C=4C(OC)=CC=CC4)=C2)=CC1,1
